,title,movieid,year,am_id,am_href,am_title,am_genres
7433,Radio,tt0316465,2003,"{""id"":""mw0000797207"",""thumbnail"":true}",https://www.allmusic.com/album/radio-retaliation-mw0000797207,Radio Retaliation,Electronic
7434,Radio,tt0316465,2003,"{""id"":""mw0000467133"",""thumbnail"":true}",https://www.allmusic.com/album/radio-city-mw0000467133,Radio City,Pop/Rock
7435,Radio Flyer,tt0105211,1992,"{""id"":""mw0000071565"",""thumbnail"":true}",https://www.allmusic.com/album/radio-flyer-original-soundtrack-mw0000071565,Radio Flyer [Original Soundtrack],"Stage & Screen, Country, Pop/Rock"
7436,Radio Flyer,tt0105211,1992,"{""id"":""mw0003043943"",""thumbnail"":true}",https://www.allmusic.com/album/radio-flyer-mw0003043943,Radio Flyer,Jazz
7437,Radio Flyer,tt0105211,1992,"{""id"":""mw0001786512"",""thumbnail"":true}",https://www.allmusic.com/album/pirate-radio-motion-picture-soundtrack-mw0001786512,Pirate Radio Motion Picture Soundtrack,"Pop/Rock, Stage & Screen"
7438,Radioland Murders,tt0110939,1994,"{""id"":""mw0000119724"",""thumbnail"":true}",https://www.allmusic.com/album/radioland-murders-mw0000119724,Radioland Murders,Stage & Screen
7439,Radioland Murders,tt0110939,1994,"{""id"":""mw0002831948"",""thumbnail"":true}",https://www.allmusic.com/album/midsomer-murders-original-television-soundtrack-mw0002831948,Midsomer Murders [Original Television Soundtrack],Stage & Screen
7440,Radioland Murders,tt0110939,1994,"{""id"":""mw0001932137"",""thumbnail"":true}",https://www.allmusic.com/album/bombay-1994-original-soundtrack-2-mw0001932137,Bombay [1994 Original Soundtrack #2],Stage & Screen
7441,Raise Your Voice,tt0361696,2004,"{""id"":""mw0003229845"",""thumbnail"":true}",https://www.allmusic.com/album/raise-your-voice-joyce-mw0003229845,Raise Your Voice Joyce,Pop/Rock
7442,Raise Your Voice,tt0361696,2004,"{""id"":""mw0003388071"",""thumbnail"":true}",https://www.allmusic.com/album/raise-your-voice-mw0003388071,Raise Your Voice,Pop/Rock
7443,Raise Your Voice,tt0361696,2004,"{""id"":""mw0003248498"",""thumbnail"":true}",https://www.allmusic.com/album/raise-your-voice-mw0003248498,Raise Your Voice,Pop/Rock
7444,Raising Cain,tt0105217,1992,"{""id"":""mw0000486928"",""thumbnail"":true}",https://www.allmusic.com/album/raisin-cain-mw0000486928,Raisin' Cain,"Pop/Rock, Blues"
7445,Raising Cain,tt0105217,1992,"{""id"":""mw0001234573"",""thumbnail"":true}",https://www.allmusic.com/album/raising-cain-mw0001234573,Raising Cain,Pop/Rock
7446,Raising Cain,tt0105217,1992,"{""id"":""mw0000594497"",""thumbnail"":true}",https://www.allmusic.com/album/raisin-cain-mw0000594497,Raisin' Cain,"Country, Pop/Rock"
7447,Raising Helen,tt0350028,2004,"{""id"":""mw0000738070"",""thumbnail"":true}",https://www.allmusic.com/album/raising-helen-mw0000738070,Raising Helen,"Stage & Screen, Pop/Rock"
7448,Raising Helen,tt0350028,2004,"{""id"":""mw0000697776"",""thumbnail"":true}",https://www.allmusic.com/album/hellboy-2004-original-motion-picture-soundtrack-mw0000697776,Hellboy [2004] [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
7449,Raising Helen,tt0350028,2004,"{""id"":""mw0000569966"",""thumbnail"":true}",https://www.allmusic.com/album/the-ultimate-chick-flick-soundtrack-2004-mw0000569966,The Ultimate Chick Flick Soundtrack [2004],Pop/Rock
7450,Rambling Rose,tt0102753,1991,"{""id"":""mw0000189539"",""thumbnail"":true}",https://www.allmusic.com/album/ramblin-rose-mw0000189539,Ramblin' Rose,"Vocal, Jazz"
7451,Rambling Rose,tt0102753,1991,"{""id"":""mw0000191650"",""thumbnail"":true}",https://www.allmusic.com/album/the-rose-original-soundtrack-mw0000191650,The Rose [Original Soundtrack],"Vocal, Pop/Rock, Stage & Screen"
7452,Rambling Rose,tt0102753,1991,"{""id"":""mw0002312773"",""thumbnail"":true}",https://www.allmusic.com/album/the-rose-original-soundtrack-mw0002312773,The Rose [Original Soundtrack],"Pop/Rock, Stage & Screen, Vocal"
7453,Rambo,tt0462499,2008,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7454,Rambo,tt0462499,2008,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
7455,Rambo,tt0462499,2008,"{""id"":""mw0000180171"",""thumbnail"":true}",https://www.allmusic.com/album/the-original-soundtrack-mw0000180171,The Original Soundtrack,Pop/Rock
7456,Rambo: Last Blood,tt1206885,2019,"{""id"":""mw0000191536"",""thumbnail"":true}",https://www.allmusic.com/album/rambo-first-blood-part-ii-original-motion-picture-soundtrack-mw0000191536,Rambo: First Blood Part II [Original Motion Picture Soundtrack],Stage & Screen
7457,Rambo: Last Blood,tt1206885,2019,"{""id"":""mw0003362016"",""thumbnail"":true}",https://www.allmusic.com/album/rambo-last-blood-original-motion-picture-soundtrack-mw0003362016,Rambo: Last Blood [Original Motion Picture Soundtrack],"Classical, Stage & Screen"
7458,Rambo: Last Blood,tt1206885,2019,"{""id"":""mw0001476330"",""thumbnail"":true}",https://www.allmusic.com/album/blood-the-last-vampire-original-soundtrack-mw0001476330,Blood: The Last Vampire [Original Soundtrack],"Stage & Screen, Classical"
7459,Ramona and Beezus,tt0493949,2010,"{""id"":""mw0001323690"",""thumbnail"":true}",https://www.allmusic.com/album/ramona-and-beezus-mw0001323690,Ramona and Beezus,Holiday
7460,Ramona and Beezus,tt0493949,2010,"{""id"":""mw0001006092"",""thumbnail"":true}",https://www.allmusic.com/album/presented-by-ramona-and-beezus-mw0001006092,Presented by Ramona and Beezus,Pop/Rock
7461,Rampage,tt2231461,2018,"{""id"":""mw0000266161"",""thumbnail"":true}",https://www.allmusic.com/album/inhuman-rampage-mw0000266161,Inhuman Rampage,Pop/Rock
7462,Rampage,tt2231461,2018,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7463,Rampage,tt2231461,2018,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
7464,Random Hearts,tt0156934,1999,"{""id"":""mw0000243892"",""thumbnail"":true}",https://www.allmusic.com/album/tarzan-1999-original-motion-picture-soundtrack-mw0000243892,Tarzan [1999] [Original Motion Picture Soundtrack],Stage & Screen
7465,Random Hearts,tt0156934,1999,"{""id"":""mw0000035805"",""thumbnail"":true}",https://www.allmusic.com/album/sgt-peppers-lonely-hearts-club-band-original-motion-picture-soundtrack-mw0000035805,Sgt. Pepper's Lonely Hearts Club Band [Original Motion Picture Soundtrack],"Stage & Screen, Pop/Rock"
7466,Random Hearts,tt0156934,1999,"{""id"":""mw0000244422"",""thumbnail"":true}",https://www.allmusic.com/album/the-mummy-1999-original-motion-picture-soundtrack-mw0000244422,The Mummy [1999] [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
7467,Rang De Basanti,tt0405508,2006,"{""id"":""mw0000469771"",""thumbnail"":true}",https://www.allmusic.com/album/rang-de-basanti-mw0000469771,Rang de Basanti,Stage & Screen
7468,Rang De Basanti,tt0405508,2006,"{""id"":""mw0002035198"",""thumbnail"":true}",https://www.allmusic.com/album/mera-rang-de-basanti-chola-mw0002035198,Mera Rang de Basanti Chola,International
7469,Rang De Basanti,tt0405508,2006,"{""id"":""mw0001176889"",""thumbnail"":true}",https://www.allmusic.com/album/rang-de-basanti-die-farbe-der-rebellion-mw0001176889,Rang de Basanti: Die Farbe der Rebellion,Stage & Screen
7470,Rango,tt1192628,2011,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7471,Rango,tt1192628,2011,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
7472,Rango,tt1192628,2011,"{""id"":""mw0000180171"",""thumbnail"":true}",https://www.allmusic.com/album/the-original-soundtrack-mw0000180171,The Original Soundtrack,Pop/Rock
7473,Ransom,tt0117438,1996,"{""id"":""mw0002020782"",""thumbnail"":true}",https://www.allmusic.com/album/national-ransom-mw0002020782,National Ransom,"Pop/Rock, Country"
7474,Ransom,tt0117438,1996,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7475,Ransom,tt0117438,1996,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
7476,Rapid Fire,tt0105219,1992,"{""id"":""mw0000464621"",""thumbnail"":true}",https://www.allmusic.com/album/under-fire-soundtrack-mw0000464621,Under Fire [Soundtrack],"Stage & Screen, Classical"
7477,Rapid Fire,tt0105219,1992,"{""id"":""mw0000249381"",""thumbnail"":true}",https://www.allmusic.com/album/rapid-fire-rondo-mw0000249381,Rapid Fire Rondo,Pop/Rock
7478,Rapid Fire,tt0105219,1992,"{""id"":""mw0000623014"",""thumbnail"":true}",https://www.allmusic.com/album/rapid-fire-mw0000623014,Rapid Fire,"Rap, Pop/Rock"
7479,Rat Race,tt0250687,2001,"{""id"":""mw0000590858"",""thumbnail"":true}",https://www.allmusic.com/album/rat-race-soundtrack-mw0000590858,Rat Race [Soundtrack],"Stage & Screen, R&B"
7480,Rat Race,tt0250687,2001,"{""id"":""mw0000263253"",""thumbnail"":true}",https://www.allmusic.com/album/the-rat-race-blues-mw0000263253,The Rat Race Blues,Jazz
7481,Rat Race,tt0250687,2001,"{""id"":""mw0000202725"",""thumbnail"":true}",https://www.allmusic.com/album/2001-a-space-odyssey-original-motion-picture-soundtrack-mw0000202725,2001: A Space Odyssey [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
7482,Ratatouille,tt0382932,2007,"{""id"":""mw0000750377"",""thumbnail"":true}",https://www.allmusic.com/album/alive-2007-mw0000750377,Alive 2007,Electronic
7483,Ratatouille,tt0382932,2007,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7484,Ratatouille,tt0382932,2007,"{""id"":""mw0000578071"",""thumbnail"":true}",https://www.allmusic.com/album/quartet-2007-mw0000578071,Quartet [2007],Jazz
7485,Ravenous,tt0129332,1999,"{""id"":""mw0000191482"",""thumbnail"":true}",https://www.allmusic.com/album/1999-mw0000191482,1999,"R&B, Pop/Rock"
7486,Ravenous,tt0129332,1999,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7487,Ravenous,tt0129332,1999,"{""id"":""mw0000171926"",""thumbnail"":true}",https://www.allmusic.com/album/e-1999-eternal-mw0000171926,E 1999 Eternal,Rap
7488,Ray,tt0350258,2004,"{""id"":""mw0000810543"",""thumbnail"":true}",https://www.allmusic.com/album/fever-ray-mw0000810543,Fever Ray,"Electronic, Pop/Rock"
7489,Ray,tt0350258,2004,"{""id"":""mw0000033767"",""thumbnail"":true}",https://www.allmusic.com/album/ray-of-light-mw0000033767,Ray of Light,Pop/Rock
7490,Ray,tt0350258,2004,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7491,Ready or Not,tt7798634,2019,"{""id"":""mw0000193988"",""thumbnail"":true}",https://www.allmusic.com/album/ready-or-not-mw0000193988,Ready or Not,Pop/Rock
7492,Ready or Not,tt7798634,2019,"{""id"":""mw0003325116"",""thumbnail"":true}",https://www.allmusic.com/album/ready-or-not-mw0003325116,Ready or Not,Pop/Rock
7493,Ready or Not,tt7798634,2019,"{""id"":""mw0002390173"",""thumbnail"":true}",https://www.allmusic.com/album/ready-or-not-this-partys-hot-mw0002390173,Ready or Not This Party's Hot,Jazz
7494,Ready Player One,tt1677720,2018,"{""id"":""mw0003156972"",""thumbnail"":true}",https://www.allmusic.com/album/ready-player-one-original-motion-picture-soundtrack-mw0003156972,Ready Player One [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
7495,Ready Player One,tt1677720,2018,"{""id"":""mw0003189938"",""thumbnail"":true}",https://www.allmusic.com/album/ready-player-one-mw0003189938,Ready Player One,Stage & Screen
7496,Ready Player One,tt1677720,2018,"{""id"":""mw0003172562"",""thumbnail"":true}",https://www.allmusic.com/album/ready-player-one-songs-from-the-motion-picture-mw0003172562,Ready Player One [Songs from the Motion Picture],Stage & Screen
7497,Ready to Rumble,tt0217756,2000,"{""id"":""mw0001633445"",""thumbnail"":true}",https://www.allmusic.com/album/ready-to-rumble-mw0001633445,Ready to Rumble,Pop/Rock
7498,Ready to Rumble,tt0217756,2000,"{""id"":""mw0000336161"",""thumbnail"":true}",https://www.allmusic.com/album/stoned-broke-and-ready-to-rumble-mw0000336161,"Stoned, Broke and Ready to Rumble",Pop/Rock
7499,Ready to Rumble,tt0217756,2000,"{""id"":""mw0003042533"",""thumbnail"":true}",https://www.allmusic.com/album/ready-to-rumble-mw0003042533,Ready to Rumble,Blues
7500,Ready to Wear,tt0110907,1994,"{""id"":""mw0000121279"",""thumbnail"":true}",https://www.allmusic.com/album/pret-a-porter-ready-to-wear-mw0000121279,Pret-A-Porter (Ready to Wear),"Pop/Rock, Stage & Screen"
7501,Real Steel,tt0433035,2011,"{""id"":""mw0002237228"",""thumbnail"":true}",https://www.allmusic.com/album/real-steel-original-motion-picture-score-mw0002237228,Real Steel [Original Motion Picture Score],Stage & Screen
7502,Real Steel,tt0433035,2011,"{""id"":""mw0002543533"",""thumbnail"":true}",https://www.allmusic.com/album/man-of-steel-original-motion-picture-soundtrack-mw0002543533,Man of Steel [Original Motion Picture Soundtrack],"Classical, Stage & Screen"
7503,Real Steel,tt0433035,2011,"{""id"":""mw0000244166"",""thumbnail"":true}",https://www.allmusic.com/album/get-real-original-soundtrack-mw0000244166,Get Real [Original Soundtrack],Stage & Screen
7504,Real Women Have Curves,tt0296166,2002,"{""id"":""mw0000227180"",""thumbnail"":true}",https://www.allmusic.com/album/real-women-have-curves-mw0000227180,Real Women Have Curves,"Stage & Screen, Jazz, Latin"
7505,Reality Bites,tt0110950,1994,"{""id"":""mw0000110087"",""thumbnail"":true}",https://www.allmusic.com/album/reality-bites-mw0000110087,Reality Bites,"Stage & Screen, Pop/Rock"
7506,Reality Bites,tt0110950,1994,"{""id"":""mw0000750887"",""thumbnail"":true}",https://www.allmusic.com/album/reality-bites-mw0000750887,Reality Bites,Pop/Rock
7507,Reality Bites,tt0110950,1994,"{""id"":""mw0000992658"",""thumbnail"":true}",https://www.allmusic.com/album/reality-bites-hits-mw0000992658,Reality Bites Hits,Pop/Rock
7508,Rebound,tt0376108,2005,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7509,Rebound,tt0376108,2005,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
7510,Rebound,tt0376108,2005,"{""id"":""mw0000180171"",""thumbnail"":true}",https://www.allmusic.com/album/the-original-soundtrack-mw0000180171,The Original Soundtrack,Pop/Rock
7511,RED,tt1245526,2010,"{""id"":""mw0000650362"",""thumbnail"":true}",https://www.allmusic.com/album/red-mw0000650362,Red,Pop/Rock
7512,RED,tt1245526,2010,"{""id"":""mw0000814282"",""thumbnail"":true}",https://www.allmusic.com/album/red-fang-mw0000814282,Red Fang,Pop/Rock
7513,RED,tt1245526,2010,"{""id"":""mw0000192152"",""thumbnail"":true}",https://www.allmusic.com/album/under-a-blood-red-sky-mw0000192152,Under a Blood Red Sky,Pop/Rock
7514,RED 2,tt1821694,2013,"{""id"":""mw0000650362"",""thumbnail"":true}",https://www.allmusic.com/album/red-mw0000650362,Red,Pop/Rock
7515,RED 2,tt1821694,2013,"{""id"":""mw0000268824"",""thumbnail"":true}",https://www.allmusic.com/album/queen-ii-mw0000268824,Queen II,Pop/Rock
7516,RED 2,tt1821694,2013,"{""id"":""mw0000591195"",""thumbnail"":true}",https://www.allmusic.com/album/the-glow-pt-2-mw0000591195,"The Glow, Pt. 2",Pop/Rock
7517,Red Corner,tt0119994,1997,"{""id"":""mw0000196380"",""thumbnail"":true}",https://www.allmusic.com/album/the-woman-in-red-original-soundtrack-mw0000196380,The Woman in Red [Original Soundtrack],"Stage & Screen, R&B, Jazz"
7518,Red Corner,tt0119994,1997,"{""id"":""mw0001172955"",""thumbnail"":true}",https://www.allmusic.com/album/red-corner-mw0001172955,Red Corner,Pop/Rock
7519,Red Corner,tt0119994,1997,"{""id"":""mw0000031888"",""thumbnail"":true}",https://www.allmusic.com/album/red-corner-original-motion-picture-soundtrack-mw0000031888,Red Corner [Original Motion Picture Soundtrack],Stage & Screen
7520,Red Dawn,tt1234719,2012,"{""id"":""mw0000196380"",""thumbnail"":true}",https://www.allmusic.com/album/the-woman-in-red-original-soundtrack-mw0000196380,The Woman in Red [Original Soundtrack],"Stage & Screen, R&B, Jazz"
7521,Red Dawn,tt1234719,2012,"{""id"":""mw0000018272"",""thumbnail"":true}",https://www.allmusic.com/album/red-devil-dawn-mw0000018272,Red Devil Dawn,Pop/Rock
7522,Red Dawn,tt1234719,2012,"{""id"":""mw0002438818"",""thumbnail"":true}",https://www.allmusic.com/album/red-dawn-original-motion-picture-soundtrack-mw0002438818,Red Dawn [Original Motion Picture Soundtrack],"Classical, Stage & Screen"
7523,Red Dragon,tt0289765,2002,"{""id"":""mw0002591641"",""thumbnail"":true}",https://www.allmusic.com/album/red-dragon-cartel-mw0002591641,Red Dragon Cartel,Pop/Rock
7524,Red Dragon,tt0289765,2002,"{""id"":""mw0000196380"",""thumbnail"":true}",https://www.allmusic.com/album/the-woman-in-red-original-soundtrack-mw0000196380,The Woman in Red [Original Soundtrack],"Stage & Screen, R&B, Jazz"
7525,Red Dragon,tt0289765,2002,"{""id"":""mw0000225017"",""thumbnail"":true}",https://www.allmusic.com/album/red-dragon-original-motion-picture-soundtrack-mw0000225017,Red Dragon [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
7526,Red Eye,tt0421239,2005,"{""id"":""mw0000196380"",""thumbnail"":true}",https://www.allmusic.com/album/the-woman-in-red-original-soundtrack-mw0000196380,The Woman in Red [Original Soundtrack],"Stage & Screen, R&B, Jazz"
7527,Red Eye,tt0421239,2005,"{""id"":""mw0000901413"",""thumbnail"":true}",https://www.allmusic.com/album/the-axemans-jazz-red-eye-mw0000901413,The Axeman's Jazz [Red Eye],Pop/Rock
7528,Red Eye,tt0421239,2005,"{""id"":""mw0002930280"",""thumbnail"":true}",https://www.allmusic.com/album/red-eye-mw0002930280,Red Eye,Pop/Rock
7529,Red Planet,tt0199753,2000,"{""id"":""mw0000196380"",""thumbnail"":true}",https://www.allmusic.com/album/the-woman-in-red-original-soundtrack-mw0000196380,The Woman in Red [Original Soundtrack],"Stage & Screen, R&B, Jazz"
7530,Red Planet,tt0199753,2000,"{""id"":""mw0003368120"",""thumbnail"":true}",https://www.allmusic.com/album/the-red-planet-mw0003368120,The Red Planet,Pop/Rock
7531,Red Planet,tt0199753,2000,"{""id"":""mw0000203771"",""thumbnail"":true}",https://www.allmusic.com/album/forbidden-planet-original-motion-picture-soundtrack-mw0000203771,Forbidden Planet [Original Motion Picture Soundtrack],"Stage & Screen, Avant-Garde"
7532,Red Riding Hood,tt1486185,2011,"{""id"":""mw0000879737"",""thumbnail"":true}",https://www.allmusic.com/album/little-red-riding-hood-mw0000879737,Little Red Riding Hood,Religious
7533,Red Riding Hood,tt1486185,2011,"{""id"":""mw0000859675"",""thumbnail"":true}",https://www.allmusic.com/album/lil-red-riding-hood-mw0000859675,Li'l Red Riding Hood,Pop/Rock
7534,Red Riding Hood,tt1486185,2011,"{""id"":""mw0000063973"",""thumbnail"":true}",https://www.allmusic.com/album/red-riding-hood-goldilocks-mw0000063973,Red Riding Hood & Goldilocks,Children's
7535,Red Sparrow,tt2873282,2018,"{""id"":""mw0000196380"",""thumbnail"":true}",https://www.allmusic.com/album/the-woman-in-red-original-soundtrack-mw0000196380,The Woman in Red [Original Soundtrack],"Stage & Screen, R&B, Jazz"
7536,Red Sparrow,tt2873282,2018,"{""id"":""mw0003206483"",""thumbnail"":true}",https://www.allmusic.com/album/a-star-is-born-2018-original-motion-picture-soundtrack-mw0003206483,A Star Is Born [2018] [Original Motion Picture Soundtrack],"Stage & Screen, Pop/Rock, Country"
7537,Red Sparrow,tt2873282,2018,"{""id"":""mw0003156396"",""thumbnail"":true}",https://www.allmusic.com/album/red-sparrow-original-motion-picture-soundtrack-mw0003156396,Red Sparrow [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
7538,Red Tails,tt0485985,2012,"{""id"":""mw0000196380"",""thumbnail"":true}",https://www.allmusic.com/album/the-woman-in-red-original-soundtrack-mw0000196380,The Woman in Red [Original Soundtrack],"Stage & Screen, R&B, Jazz"
7539,Red Tails,tt0485985,2012,"{""id"":""mw0002417634"",""thumbnail"":true}",https://www.allmusic.com/album/anna-karenina-original-motion-picture-soundtrack-2012-mw0002417634,Anna Karenina [Original Motion Picture Soundtrack 2012],"Classical, Stage & Screen"
7540,Red Tails,tt0485985,2012,"{""id"":""mw0000987170"",""thumbnail"":true}",https://www.allmusic.com/album/the-red-violin-original-motion-picture-soundtrack-mw0000987170,The Red Violin [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
7541,Redbelt,tt1012804,2008,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7542,Redbelt,tt1012804,2008,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
7543,Redbelt,tt1012804,2008,"{""id"":""mw0000180171"",""thumbnail"":true}",https://www.allmusic.com/album/the-original-soundtrack-mw0000180171,The Original Soundtrack,Pop/Rock
7544,Redline,tt0780595,2007,"{""id"":""mw0000750377"",""thumbnail"":true}",https://www.allmusic.com/album/alive-2007-mw0000750377,Alive 2007,Electronic
7545,Redline,tt0780595,2007,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
7546,Redline,tt0780595,2007,"{""id"":""mw0000578071"",""thumbnail"":true}",https://www.allmusic.com/album/quartet-2007-mw0000578071,Quartet [2007],Jazz
7547,Regarding Henry,tt0102768,1991,"{""id"":""mw0000042616"",""thumbnail"":true}",https://www.allmusic.com/album/beauty-and-the-beast-1991-original-motion-picture-soundtrack-mw0000042616,Beauty and the Beast [1991] [Original Motion Picture Soundtrack],"Stage & Screen, Classical, Children's"
7548,Regarding Henry,tt0102768,1991,"{""id"":""mw0000600043"",""thumbnail"":true}",https://www.allmusic.com/album/henry-fool-soundtrack-mw0000600043,Henry Fool [Soundtrack],Stage & Screen
7549,Regarding Henry,tt0102768,1991,"{""id"":""mw0000276871"",""thumbnail"":true}",https://www.allmusic.com/album/cape-fear-1991-original-motion-picture-soundtrack-mw0000276871,Cape Fear [1991] [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
7550,Reign of Fire,tt0253556,2002,"{""id"":""mw0000165779"",""thumbnail"":true}",https://www.allmusic.com/album/reign-of-fire-mw0000165779,Reign of Fire,Reggae
7551,Reign of Fire,tt0253556,2002,"{""id"":""mw0000192015"",""thumbnail"":true}",https://www.allmusic.com/album/streets-of-fire-music-from-the-original-motion-picture-soundtrack-mw0000192015,Streets of Fire [Music From the Original Motion Picture Soundtrack],"Stage & Screen, Pop/Rock"
7552,Reign of Fire,tt0253556,2002,"{""id"":""mw0000349012"",""thumbnail"":true}",https://www.allmusic.com/album/harry-potter-and-the-goblet-of-fire-original-motion-picture-soundtrack-mw0000349012,Harry Potter and the Goblet of Fire [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
7553,Reign Over Me,tt0490204,2007,"{""id"":""mw0000481535"",""thumbnail"":true}",https://www.allmusic.com/album/reign-over-me-orginal-motion-picture-soundtrack-mw0000481535,Reign Over Me [Orginal Motion Picture Soundtrack],"Stage & Screen, Classical"
7554,Reindeer Games,tt0184858,2000,"{""id"":""mw0002703284"",""thumbnail"":true}",https://www.allmusic.com/album/reindeer-games-mw0002703284,Reindeer Games,Rap
7555,Reindeer Games,tt0184858,2000,"{""id"":""mw0000857428"",""thumbnail"":true}",https://www.allmusic.com/album/the-games-original-soundtrack-mw0000857428,The Games [Original Soundtrack],Pop/Rock
7556,Reindeer Games,tt0184858,2000,"{""id"":""mw0002585397"",""thumbnail"":true}",https://www.allmusic.com/album/the-hunger-games-catching-fire-original-motion-picture-soundtrack-mw0002585397,The Hunger Games: Catching Fire [Original Motion Picture Soundtrack],"Pop/Rock, Rap"
7557,Remember Me,tt1403981,2010,"{""id"":""mw0000031481"",""thumbnail"":true}",https://www.allmusic.com/album/r-u-still-down-remember-me-mw0000031481,R U Still Down? (Remember Me),Rap
7558,Remember Me,tt1403981,2010,"{""id"":""mw0000931203"",""thumbnail"":true}",https://www.allmusic.com/album/remember-me-vol-1-mw0000931203,"Remember Me, Vol. 1","Country, Pop/Rock"
7559,Remember Me,tt1403981,2010,"{""id"":""mw0002110154"",""thumbnail"":true}",https://www.allmusic.com/album/i-remember-me-mw0002110154,I Remember Me,R&B
7560,Remember the Titans,tt0210945,2000,"{""id"":""mw0000608903"",""thumbnail"":true}",https://www.allmusic.com/album/remember-the-titans-mw0000608903,Remember the Titans,"Stage & Screen, Pop/Rock"
7561,Remember the Titans,tt0210945,2000,"{""id"":""mw0002002681"",""thumbnail"":true}",https://www.allmusic.com/album/clash-of-the-titans-2010-original-motion-picture-soundtrack-mw0002002681,Clash of the Titans [2010] [Original Motion Picture Soundtrack],"Classical, Stage & Screen"
7562,Remember the Titans,tt0210945,2000,"{""id"":""mw0000961500"",""thumbnail"":true}",https://www.allmusic.com/album/clash-of-the-titans-1981-original-soundtrack-mw0000961500,Clash of the Titans [1981] [Original Soundtrack],"Stage & Screen, Classical"
7563,Renaissance Man,tt0110971,1994,"{""id"":""mw0000653759"",""thumbnail"":true}",https://www.allmusic.com/album/trouble-man-original-motion-picture-soundtrack-mw0000653759,Trouble Man [Original Motion Picture Soundtrack],"R&B, Stage & Screen"
7564,Renaissance Man,tt0110971,1994,"{""id"":""mw0001968697"",""thumbnail"":true}",https://www.allmusic.com/album/iron-man-2-original-motion-picture-soundtrack-mw0001968697,Iron Man 2 [Original Motion Picture Soundtrack],"Pop/Rock, Stage & Screen"
